,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode81,barcode82,barcode83,barcode84,barcode85,barcode86,barcode88,barcode89
301,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Ilumatobacteraceae,Ilumatobacter,Ilumatobacter fluminis,467091,,,,,0.0026471165169824,0.0027746002609172,,,,,,,,0.002896451846488,,0.0009603380389897,0.0049491246676877,0.0016111712748128,,0.0023012041246741,,,,,,0.0035949888905401,,,0.0039003891033404,0.001410437235543,0.0030109598940142,,,0.0059069945797712,,0.0015845265302585,,,,0.0029788501638367,,0.0046604142318132,,,0.0023796192494669,,,0.0021651712518859,,0.0017548596538043,,,0.0020355543493024,0.0028390478294478,0.0019662307028212,0.0013061388526072,,,,0.001775827849159,0.0042933810374748,0.0033025665085336,0.0047057110388653,,0.002142602071182,,,0.0010748835542816,0.0023362089852349,,,0.0011649789407653,,,,0.0021037868162692,,0.0017857142968997,,0.0029588776533223,,,,,0.0041476509298688,,0.0011290392623431,
302,Bacteria,Actinobacteria,Actinobacteria,Acidothermales,Acidothermaceae,Acidothermus,Acidothermus cellulolyticus,28049,,,,,0.0019253466434762,,,,,,,,,,,,,,,,,,,,,0.0042509905964568,,,,,,,,0.005411771851229,,,,,,0.0038591850109611,,,,,,,,,,,,,,0.0056780271967495,,,,,,,,,0.0027652899773992,,,,,,,,,,,,,,,,,,,,,,,,0.0028358708546233,
303,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Microbacteriaceae,Agromyces,Agromyces sp. MF30-A,2080742,,,,,0.0034861978150224,0.0037179040946215,,,,,,,,,,,,,,,,,,,,,,0.0062415245678869,,,0.0026496447064834,,,,,,,,,,,,0.0038898394499911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,Bacteria,Actinobacteria,Rubrobacteria,Rubrobacterales,Baekduiaceae,Baekduia,Baekduia soli,496014,,,,,0.0052421387343743,0.0045418513399222,0.0056889328986871,,,,,0.0039517470881863,,0.0036680219914098,,,0.0103333287902069,0.0023024664938973,,0.0045729699967417,,,,,,0.0089355723945198,,,0.0105902669363104,,0.0022081443926277,,,0.0089628402047853,,0.0033093713452445,0.004778186551864,,,0.0060369495620732,0.006714212952302,0.0063730260695231,,,0.0035752874047678,,,,,0.0014808390380901,,,0.004327976380736,0.0073588729338339,,,,,,,0.0083298318359795,0.0030657675474158,0.0069493320821023,,0.0025753355099371,0.0031419374444407,,,0.0021215805719209,,,,,,,,,0.0044226478602776,,0.0050251240360635,0.0108405677274596,0.006301394349985,,,0.0041550581342235,,0.0094293405768419,
305,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Conexibacteraceae,Conexibacter,Conexibacter woesei,191495,,,,,0.0017231656923334,,,,,,,,,,,,0.0033479426572874,,,0.0024418387102526,,,,,,0.0034875667183543,,,0.003217998062365,,,,,0.0056281268464242,,,,,,0.0025227875719769,,,,,,,,,,,,,,0.0047210530643034,,,,,,,,,0.0025957146564376,,0.0015342963775202,,,,,,,,,,,,,0.0012055417156472,,0.0021586732017238,,,,,,,0.0044506271729072,
306,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter ginsenosidimutans,490573,,,,,0.0017177021076959,0.0027822222708558,,,,,,,,0.0027498954602225,,,0.0047627386651958,,,0.0018843401309767,,,,,,0.0027571483845046,,,0.0036035954272519,,0.0014478181080039,,,0.0048306869222767,,0.00280395837214,,,,0.0046558691225961,0.0047027234067701,,,,0.0018888337912618,,,,,,,,,0.0033690457258744,,,,,,,,,0.0030489777496096,,0.0019666766695206,0.0019367405071075,,,,,,,,,,,,0.0012181450765383,,0.0031890292598686,,,,,,,0.0048476150122701,
307,Bacteria,Actinobacteria,Thermoleophilia,Solirubrobacterales,Solirubrobacteraceae,Solirubrobacter,Solirubrobacter soli,363832,,,,,0.0040125104429284,0.0038824434422322,0.0054472597892589,,,,,,,0.0043855383741487,,,0.0074185067835309,0.0040044249307329,,0.0018546060385555,,,,,,0.0114598719332108,,,0.0068841669241569,,0.002974134065532,,,0.0078919254617669,,0.0025701454201159,0.0058293476363194,,,0.0080981099070017,0.0060098615614843,0.0093456619046723,,,0.0048381063984091,,,,,0.0028382914157664,,,0.0032708042572614,0.0072174702245086,,,,,,,0.0092014757603079,0.0031565086994843,0.0082638418968673,,0.0027803762800833,0.002577207285874,,0.0025973602593908,0.0035012076951118,,,,,,0.0079171994939499,0.003506324606233,,0.0040780351534472,,0.0045406459679198,0.0093213782865171,0.0040611902231376,,,0.0043399419605609,,0.0110483854998272,
308,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,Anaerolinea,Anaerolinea thermophila,167964,,,,,0.002165246114325,,0.0041894447463564,,,,,,,,,,,,,,,,,,0.0037567096709534,,,,0.0029802123216866,,,,,,,0.0052876504620751,0.0051744634454865,,,,,,,,0.0016292890941752,,,,,0.0031411690486161,,,,,0.0167477239787196,0.0028127787125929,,,,0.001801435794185,,0.0041912978181351,,,0.0021922900731525,,0.0053952854287595,,,,,,,,,,,,,0.001902721367721,0.0063334343215571,,,,0.0033861066576022,,,
309,Bacteria,Chloroflexi,Caldilineae,Caldilineales,Caldilineaceae,Litorilinea,Litorilinea aerophila,1204385,,,,,0.0037007848689712,0.0029966640087946,0.005848057486345,,0.0075176024541238,,,,0.0038823529411342,,,0.0031692029710958,0.0076394780581413,0.0029079609674415,0.003647521514599,0.0021361907192439,,,0.003268584209593,,0.002314161042446,0.004936663102931,,,0.0034737835999805,0.002213408657522,0.0044041087120797,,,0.0057503018559099,0.0021918229286662,0.004244213897699,0.008071384176013,,,0.0037287204288039,,0.0042598958177738,0.001450228283402,,0.0038638236895734,,,,,,,0.0027698837327867,0.0029855067478461,0.0061148643043739,0.0033642432635423,0.0027127963963878,,,,0.0021939109030295,0.006078026086391,,0.0053981639315254,,0.0022642918562801,0.0020818339796816,0.0031709760229863,0.001791472754296,0.0019124915276509,,,,,,0.0059111292552886,0.0042075736288118,,0.0030488612020665,,0.0026595551039889,,0.0047036688617121,0.001673278067045,0.0038314207718735,0.0068368670965482,,,
310,Bacteria,Chloroflexi,Tepidiformia,Tepidiformales,Tepidiformaceae,Tepidiforma,Tepidiforma bonchosmolovskayae,2601677,,,,,0.0014438695704427,,,,,,,,,,,,0.0056874381800189,,,,,,,,,0.0040258384497912,,,0.0042192496236794,,,,,,,0.0016229643031214,,,,0.0025153690939568,,0.0023300970873786,,,,,,,,,,,0.0018998507260144,0.003930989311687,,,,,,,,,0.0027617895503008,,,,,,0.001592863969417,,,,,,,,,,,0.001648626662189,,,,,,,,
311,Bacteria,Cyanobacteria,,Chroococcales,Chroococcaceae,Geminocystis,Geminocystis sp. NIES-3709,1617448,,,,,0.0021880537244817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,Bacteria,Cyanobacteria,,Oscillatoriales,Oscillatoriaceae,Oscillatoria,Oscillatoria acuminata,118323,,,,,0.0023001085443661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035966970690293,,,0.0030786019330208,,,,,,,,,,0.001317357531069,,,,,,,,0.0027086474376038,,,,,,,,,0.0059535156909531,,,0.003724743484671,,,,,,,,,,
313,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria cyanosphaera,102116,,,,,0.0021711024484549,,,,,,,,,,,,,0.0028370191422396,,,,,,,,,,,,,,,,,0.004964780238422,,,,0.0066121767713724,,,,,,,,,,,0.0028998209833967,,,0.0112636972594643,,,,,0.0103409314951712,0.0024133638277975,,,,,,,,,,0.0020687379194938,0.0034294694315315,,,,,0.0048842962753782,,,0.0049202486143053,,,,0.0122853721414336,,,,,,
314,Bacteria,Cyanobacteria,,Pleurocapsales,Dermocarpellaceae,Stanieria,Stanieria sp. NIES-3757,1807358,,,,,0.0018117922611734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029572861536786,,,,,,,,,,0.0020747590692718,,,,,,,,,,,,,,,,,,,,0.0018830508963637,,,,,,,,,,
315,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Cyanobium,Cyanobium gracile,59930,,,,,0.0034402049790291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029048068911055,,,0.00316651741559,,,,,,,,,,
316,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Cyanobium,Cyanobium sp. NIES-981,1851505,,,,,0.0020101178230561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030528933291315,,,,,,,,,,
317,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. PCC 7003,374981,,,,,0.0074662498816175,0.0018698978427662,,,,,,,,,,,,0.0045106539126799,0.0017528361539057,,,,,,,,,,,,,,0.0022411422826358,,,,,,,,,,,,,,,,,0.0026713872959732,,,,,,,,,,,,,,,,0.002053726318426,,,0.0026666654965229,,,,,,,,,0.0066988231266139,,,,,,,,,,
318,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. PCC 8807,195248,,,,,0.0093504940516884,,,,,,,,,,,,,0.0046083132214559,0.003563324752284,,,,,,,,,,,,,,0.0025739412339596,,,,,,,,,,,,0.0041747170590767,,,,,0.0023423739014575,,,,,,,,,,,,,,,,0.0022423175744205,,,0.0049704593462897,,,,,,,,,0.0110624295249693,,,,,,,,,,
319,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Thermosynechococcus,Thermosynechococcus elongatus,146786,,,,,0.002876743774776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0058039693294714,,,0.0047388945573327,,,,,,,,,,
320,Bacteria,Cyanobacteria,,Synechococcales,Synechococcaceae,Thermosynechococcus,Thermosynechococcus sp. CL-1,2583530,,,,,0.0020336642311383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus flexus,86664,,,,,0.0016200206287807,0.0019283434239928,,,,,,,,,,,0.0027844952826156,,,,,,,,,0.0030061543968988,,,,,,,,0.0039580841611721,,0.0017208275630141,,,,,,,,,0.0038716934789509,,,,,0.0020742360935186,,,,,,,,,,,,,0.0027422001958677,,0.0019406335194058,,,,,,,,,,,,,,,,,,,,,,0.0020402637129671,
322,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus safensis,561879,,,,,0.0027341140913203,0.0024837388496913,,,,,,,,,,,,,,0.0024651866611118,,,,,,,,,0.0035373267377095,,,,,0.0066067804209791,,0.0021854052649017,,,,,,,,,0.0024019646816605,,,,,,,,,,,,,,,,,,0.0026154457504077,,,,,,,,,,,,,,,,,0.0024138062888444,,,,,,,,
323,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis,1423,,,,,0.0042443447833775,0.0040430969470439,,,,,,,,,,,,,,,,,,,,0.0054316591370211,,,0.0046158553769039,,,,,0.0070442451248025,,0.0031330249351557,0.0053490555867372,0.001683161679309,,0.005809208884285,0.0066810874977445,,,,0.0041111505383393,,,,,,,,,,,,,,,,0.0104147776143355,,0.0039927024186793,0.0019873022942763,0.0041569999045251,,0.0028537183323795,,,,,,,,,,,,,0.0035440574923403,,,,,,,,0.2936750688505571
324,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus thuringiensis,1428,,,,,0.0039873434596431,0.0015751411175267,0.0070229482381882,,,,,,,0.0055461779275486,,,,0.0059048515338263,,,,,,,,0.0037209943690127,,,0.0038757943676651,,0.0034745651802397,,,,,0.0040241834889294,0.0085930731890452,,,,0.008812083870543,0.0069258841818854,0.0055447736455047,,0.0068267013347342,,,,,0.003109764513985,,,0.0034112462638259,,0.0065507410123327,,,,,0.0027197251478055,,,0.0081709621039841,,0.0024604574613078,,0.0038123595408456,,,,,,,,,,,,,0.004538477688809,,,,,,,0.003515591602534,
325,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,[Brevibacterium] frigoritolerans,450367,,,,,0.0039586865006263,0.006858643150562,0.0070420903030469,,,0.0045909704824607,,0.0085252925621614,,0.0106403154139883,,,0.0108536743935988,0.0037937635132586,,0.0033346006149302,,,,,,0.007523582040612,,0.0054780799786894,0.0046146072552156,,0.0037015066225273,,,0.0081419152277836,,0.0065092772369669,0.0109802599467472,,,0.0041645016637368,0.012221798887942,0.0161000802676716,0.0034373759448003,,0.010396106368251,,,,,0.0026943271397254,,,0.0042404708291825,0.0077446101584107,0.0016366716635701,,,,,0.0029970390639866,0.0182783215006389,0.0031017211044252,0.0084598827015716,,0.0036259123973515,0.0022077622635008,0.0050868420351246,0.0019270777599527,0.0024483283285409,,,,,,0.0058882043253955,0.0046338448673379,,0.0049122851521642,,0.0059242798964832,,,,,0.0094940161224942,,0.0031613977605012,
326,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Metabacillus,Metabacillus indicus,246786,,,,,0.0028467307390504,0.0018600016801196,0.0025678848907409,,,,,,,,,0.0011455689982672,0.0051189443829418,,,0.001347845767734,,,,,,,,0.001994259973,,,,,,,,0.0026357162438485,0.0041266738865369,0.0016938566179388,,0.0025316988347061,0.0064993235566743,0.0038418675213127,0.0024105203772002,,0.0036770724880304,,,,,,,,,0.004150487974156,0.0023198488797471,,,,,0.0012022047234499,,,0.0036452924629915,,0.0023641915267203,0.0025824870206671,0.0017597168615719,,,,,,,,,,,,,0.0031854495350152,,,,,0.0031403847194701,,,
327,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Peribacillus,Peribacillus simplex,1478,,,,,0.0029950481801034,0.0026987749334685,0.0053382423421565,,,,,,,,,,0.0085858882266513,0.0036913595432626,,0.0030632959932971,,,,,,0.0061724047179048,,0.0031645842649039,0.0037085040628695,,0.00310577427469,,,0.0071134006012807,,0.0039527066572109,0.0085290476561332,,,0.003467179433925,0.0080223485136829,0.0112796314319706,0.003065853918275,,0.0050995870878929,,,,,0.002302054511526,,,0.0034358075036557,0.0085192230781953,0.0026326886750268,,,,,0.0050966353546303,0.010798431405647,,0.0046387770500758,,0.0034282913435914,0.0027078052771331,0.0061994927452907,0.0016594803237597,,,,,,,,0.0055711163798511,,,,0.0023294853245831,,0.0058798635777225,,,0.007452249327331,,0.0034264308016032,
328,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,Paenibacillus castaneae,474957,,,,,0.0031204570803471,0.0044435519013758,0.0089594215673341,,,0.0041146216017875,,0.0081114806610476,,0.0060011710701039,,,0.0076812017722209,0.0045407561415873,,0.0037931474906361,,,,,,0.0072615367153987,,,0.0048574209652159,,0.0048171039983378,,,0.0091887245943315,,0.0050156493284008,0.0096898369939789,,,0.0048129437596834,0.0066595569856559,0.0065037539048688,,,0.0048667841593808,,,,,,,,0.0034170543684203,0.0059223644597454,,,,,,0.0018913858879911,0.0166250054751485,,0.0047924122592101,,0.005586964113244,,0.005269034401872,0.0022887118884681,,,,,,,,,,,,0.0032572241023433,,,,,0.0048935348035784,,,
329,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Aridibacter,Aridibacter nitratireducens,1911421,,,,,0.0016880036761753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0066478814298599,,,,,,,,,,0.0018851076917417,,,,,,,,,,,0.0021849280044789,,,0.0042668507246491,,,,,,,,,0.0017167298608765,,,,,,,,,0.0025449716374468,
330,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,Stenotrophobacter namibiensis,1603871,,,,,0.0014781182421881,0.00317297695324,,,0.0043156892422962,,,,,,,,,,0.0027574688521548,,,,,,,0.0043242500938126,,,,,0.0015930407292675,0.0035099764473514,,0.0035764793784523,,,,,,0.0027268026272742,0.0050772901767883,,,,0.0026626899440981,,,,,,,,,,,,,,,,,0.0037488364420726,0.0014701589405888,,,0.0024023886903802,,,0.0041991005801464,,,,,,,0.0032469329621584,,0.00120586399377,,,,,,,,,0.001236721171826,
331,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Blastocatellaceae,Stenotrophobacter,Stenotrophobacter terrae,1458337,,,,,0.0033467541415064,0.0048043777064232,,,0.0105914457990348,0.0033798677442277,,,,0.0067583729796919,,,,,0.0063081796483255,0.0021749099876337,,,0.0020448199099108,,0.0052505424405906,0.0104531828782532,,,0.0036301614731385,,0.0015659080720909,0.0038335153830138,,0.0077137960726397,,0.0049937578024376,,,,0.0053240085832612,0.0042302592739309,,,,0.0050953231552506,,,,,0.0045896328293736,,,0.0024426652191613,,0.0024301544148972,,,,,0.0033427356226335,,0.0051908065147848,0.0038823167030422,,0.00357100345197,0.0059551412138022,,0.0027767359602728,0.0117313605627619,,,,,,0.0040576046977112,0.0048170992430539,,0.0015597970315286,,0.0034301504726426,,,,,0.0057995028999008,,0.0035320041369196,
332,Bacteria,Acidobacteria,Blastocatellia,Blastocatellales,Pyrinomonadaceae,Brevitalea,Brevitalea aridisoli,1458336,,,,,0.0016163998685326,0.0044195000178875,,,,0.0028572958881566,,,,0.0056039390285852,,,0.0153294177010573,0.0033092309684639,,0.0019842742449056,,,,,0.0023786035601171,0.0073921384769345,,,0.0097506019043659,,0.0039049996790048,,,0.0133508309861122,,0.0051443078832814,0.0047291342296865,,,0.0078665589759193,0.0087705760076617,0.0023961390337154,0.0013538329639347,,0.0036838152137151,,,,,0.0017053162517321,,,0.0019357582060064,0.0063519856886479,,,,,,0.0023731467502055,0.0079829619361662,0.0031884762884711,0.0054319592323532,,0.0041762336766883,0.0027118489578832,0.0042127983042706,0.0018404232959468,0.0020724441014043,,,,,,0.0044782033037766,0.0044465905628728,,0.0021431704548401,,0.0050651334918933,0.0052008932564648,,,,0.0087493948126441,,0.0336923620686435,
333,Bacteria,Nitrospirae,Nitrospira,Nitrospirales,Nitrospiraceae,Nitrospira,Nitrospira japonica,1325564,,,,,0.0060161232102033,0.0064166756493301,0.0036636746656896,,,0.0026451138868479,,0.0052000331092035,,0.0107218096096674,,,0.0091036714637024,0.0063070314525599,,0.0054816132930751,,,,,0.002004008016032,0.0155781905332534,,,0.0101678322499278,,0.0060219197880284,,,0.0127123883772108,,0.0083549272247458,0.0083448119126553,,,0.0117490981550855,0.0084179970972423,,0.0018078823671206,,0.0060192019043398,,,,,0.0033747300443434,,,0.0040713407782213,0.0107010264245503,0.003007170946102,,,,,0.0025070721674167,0.0164579606319036,,0.0075911589736176,,0.00476133793596,0.0048915088423429,0.0057120255861938,0.0023291889482162,0.0037166825953063,,,,,,0.0034651468486677,0.0074206727076788,,0.0051470623187822,,0.0048198883814842,0.0083069620253164,0.0054092191943514,,,0.0068268801641256,,0.0050530397073324,
334,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Hyphomicrobiaceae,Pedomicrobium,Pedomicrobium americanum,47495,,,,,0.0022861268198709,,,,,,,,,,,,,,,,,,,,,,,,0.0021002099755415,,0.00216027453466,,,,,0.0030344383878491,,,,,,0.0062057767318856,,,,,,,,,,,,0.0032759502943587,,,,,,,,,0.0015282026180576,,,,0.0022225750119066,,,,,,,,,,,,,,,,,,,,,
335,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga ossetica,1882682,,,,,0.0036126364202386,0.0055711652919012,,,,,,,,,,,,0.003220611839615,,0.0042996525553571,,,,,,0.0081139383506167,,0.0051154517827067,0.0054744970534785,,0.0044476186313278,,,0.0052870070553899,,,,,,0.003815789781418,0.0081277213303406,0.0051175752531262,0.0025429076443592,,0.0041765635607258,,,,,0.0022948164146868,,0.0032372281207581,0.0042067868575329,,0.0059256626275805,,,,,,,,0.0059801656558941,,0.0030929824655878,0.0033864291971139,,,0.0033734009300237,,0.001223590831226,,,,0.0048919690175295,,,0.0028758517045609,,0.0065220273688552,,,,,,,,
336,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga subterranea,186651,,,,,0.0024034868510442,0.0030209672156378,,,,,,,,0.0060697879449545,,,,,,0.0024963450676635,,,,,,0.0069207481109701,,0.0028791298215808,0.0040574251782126,,,,,0.0060071105135228,,,,,,0.0033334506238017,,,0.0031961179812352,,0.006041798557047,,,,,,,0.0026962936048524,,,0.0035132803662898,,,,,,,,0.0055036823200216,,0.0036829906091645,,,,0.0026874565808674,,,,,,,,0.0026913328573423,0.0029692480514962,0.001938854799952,0.0037260568924813,,,,,,,,
337,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,,Methyloceanibacter,Methyloceanibacter caenitepidi,1384459,,,,,0.0016845144988569,0.0037614780396061,0.0049459565683523,,,,,,,,,,,0.0029522437770345,,0.0049315068492934,,,,,0.00250501002004,0.0079888156580578,,,0.0070507051360413,,0.0026826518550382,,,0.0098823528646329,,0.0052442728393423,,,,0.0040214477211789,,0.0064077669902647,,,0.0050391943148516,,,,,0.0021598272138228,,,0.0035282942054555,0.008299050356483,,,,,,,0.0075133376020074,,0.0077434422861277,,0.004642304487561,0.0040135457148219,,0.0016124085625045,0.0013802719948098,,,,,,,0.0048731729076784,,0.0014705882352941,,0.0052014349354547,0.0083066813570256,,,,0.006006628003314,,,
338,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Dongia,Dongia mobilis,578943,,,,,0.0018048369628987,,,,,,,,,,,,0.0042037586547972,0.002684275549638,,,,,,,,0.0037709450990748,,,0.0040588196477108,,,,,,,,0.0027675276752767,,,0.0031275190015257,,0.0025242718446601,,,0.0022396423162041,,,,,,,,,,,,,,,0.0023998284050053,,,0.0033193400344765,,,0.0022576002336945,,,,,,,,,,,,,,,,,,,,,0.0018882182917476,
339,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Skermanella aerolata,393310,,,,,0.002543929989022,0.0041089399015232,,,,,,,,0.0064847875098418,,,0.0029917409683806,0.0023127680448367,,0.0037099494023131,,,,,,0.0051943077427055,,,0.0022220644952502,,0.0029642463918419,,,0.0056597876595511,,,,,,,,0.0033184857662006,0.0024574436410076,,0.0018424273712502,,,,,0.001891419096995,,,,,0.003959686838667,,,,,0.0017124589788973,,0.0043233831979633,0.0043419432183113,,0.0032130242239731,0.002171495384253,,0.0011345325990593,0.0033746374084954,,,,,,,0.0035144236062699,,0.0028744195923973,,0.009103650307173,,,,,0.0028934318068979,,,
340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Skermanella,Skermanella mucosa,1789672,,,,,0.0023932612560075,0.002418578131735,,,,,,,,0.0065092987961576,,,,,,,,,,,,0.004630200866978,,,,,0.0020520925362173,,,0.0046242416694924,,,,,,0.0023243566892626,,0.0034500025476819,,,,,,,,,,,,,0.0015453920323433,,,,,,0.0048630395273416,0.002721082277593,0.003908120351139,,0.0017816793921718,,,,0.0026326078306752,,,,,,0.0026746646915546,0.0030659543713935,,,,0.004384292058334,,,,,,,,
341,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas daechungensis,1176646,,,,,0.0036340087881727,0.0059024213421216,,,,,,,,0.0074824835016835,,,,0.003865678550671,,,,,,,,0.0037188658070642,,,0.0040837924764152,,0.0033423465979279,,,,,,,,,0.0046172177539469,,,0.0028062890066898,,0.0055991041429977,,,,,,,,0.0035282942054618,,,,,,,0.0036561161600334,,0.0054596918643325,0.0036633286380229,,,,,,,,,,,,,,,0.0038173244526147,,0.0052457511887954,,,,,,,,
342,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonas,Sphingomonas sediminicola,386874,,,,,0.0027428577554735,0.0024794843671741,,,,,,,,,,,,,,,,,,,,0.0058786526594953,,,0.0037846400302685,,,,,,,,,,,,,,0.0021258178444665,,,,,,,,,,,,,,,,,,,,0.0037503902858982,,,,,,,,,,,,,,,0.0030538957764774,,0.0033706662094293,,,,,,,0.0022216422597584,
343,Bacteria,Proteobacteria,Betaproteobacteria,Nitrosomonadales,Sterolibacteriaceae,Georgfuchsia,Georgfuchsia toluolica,424218,,,,,0.0026470964423697,,0.0040853486824678,,,,,,,,,,0.0100179638392207,,,,,,,,,,,,0.0058863955332804,,,0.0028982223324761,,,,0.0042155096626076,0.0053044261965905,,,,,0.0052140711016845,,,,,,,,,,,,0.0059104524957483,,,,,,0.0022560445486515,,,0.0021441069514819,,,,,,,,,,,0.0027093096128613,,,,,,0.0030446794621749,,,,,0.0050088341227467,,0.0025584925979305,
344,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter uraniireducens,351604,,,,,0.0032487065335077,0.0046836041634299,0.0050395073354117,0.0021645558683932,,,,,0.0036626478624288,0.0057947778399005,0.0031114811757193,0.0033814321826106,0.0101513968969623,0.0036119592279465,0.0016241535207958,0.0032142862091958,,,,,,,0.0075150467547645,,0.0070075094224793,,0.0018421786369793,0.0037869111782995,0.0019515528835358,0.0133424216886078,0.008727272446134,0.0080607812528666,0.0081172383272234,,0.0034202697553578,0.0095019229797836,0.0081732232192102,0.0050505210010927,,,,,,,,0.0038078478411687,,,,0.0150820579333818,,,,,,0.0038305379097898,0.014498309497035,,0.0035987832266954,,0.0035344037902166,0.0030562756040028,0.0087577346074657,,,,,0.0021285423701089,0.003638190604623,,,,,,0.002886557808701,0.0040101120096534,0.0079965107044031,,,,0.0076301415071815,,,
345,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Woeseiaceae,Woeseia,Woeseia oceani,1548547,,,,,0.0027674166766935,0.0019913707268504,,,,,,,,0.005068790731354,,,0.0037099573143642,0.0034889962430086,,0.0016438356164383,,,,,,0.0039606616674201,,,0.0034503450584756,,0.001806546085197,,,0.0032941176470588,,,,,,0.0031277926721583,0.0034833163099369,,,,0.0029395294605072,,,,,,,,0.002714072465845,0.0041493774408342,,,,,,0.001882146917243,,,0.0030267108412608,,,,,,0.0015940524439637,,,,,,,,,0.0013655462518605,,0.0016489091831557,,,,,,,,
